iter,train_mse
1873,0.4206
1874,0.4206
1875,0.4206
1876,0.4206
1877,0.4206
1878,0.4206
1879,0.4206
1880,0.4206
1881,0.4206
1882,0.4206
1883,0.4206
1884,0.4206
1885,0.4206
1886,0.4206
1887,0.4206
1888,0.4206
1889,0.4206
1890,0.4206
1891,0.4206
1892,0.4206
1893,0.4206
1894,0.4206
1895,0.4206
1896,0.4206
1897,0.4206
1898,0.4206
1899,0.4206
1900,0.4206
1901,0.4206
1902,0.4206
1903,0.4206
1904,0.4206
1905,0.4206
1906,0.4206
1907,0.4206
1908,0.4206
1909,0.4206
1910,0.4206
1911,0.4206
1912,0.4206
1913,0.4206
1914,0.4206
1915,0.4206
1916,0.4206
1917,0.4206
1918,0.4206
1919,0.4206
1920,0.4206
1921,0.4206
1922,0.4206
1923,0.4206
1924,0.4206
1925,0.4206
1926,0.4206
1927,0.420599
1928,0.420599
1929,0.420599
1930,0.420599
1931,0.420599
1932,0.420599
1933,0.420599
1934,0.420599
1935,0.420599
1936,0.420599
1937,0.420599
1938,0.420599
1939,0.420599
1940,0.420599
1941,0.420599
1942,0.420599
1943,0.420599
1944,0.420599
1945,0.420599
1946,0.420599
1947,0.420599
1948,0.420599
1949,0.420599
1950,0.420599
1951,0.420599
1952,0.420599
1953,0.420599
1954,0.420599
1955,0.420599
1956,0.420599
1957,0.420599
1958,0.420599
1959,0.420599
1960,0.420599
1961,0.420599
1962,0.420599
1963,0.420599
1964,0.420599
1965,0.420599
1966,0.420599
1967,0.420599
1968,0.420599
1969,0.420599
1970,0.420599
1971,0.420599
1972,0.420599
1973,0.420599
1974,0.420599
1975,0.420599
1976,0.420599
1977,0.420599
1978,0.420599
1979,0.420599
1980,0.420599
1981,0.420599
1982,0.420599
1983,0.420599
1984,0.420599
1985,0.420599
1986,0.420599
1987,0.420599
1988,0.420599
1989,0.420599
1990,0.420599
1991,0.420598
1992,0.420598
1993,0.420598
1994,0.420598
1995,0.420598
1996,0.420598
1997,0.420598
1998,0.420598
1999,0.420598
